Package;File;Feature;Technology;Confidence
.home.tobias.Documents.edu.WiSe1516.proj.DecisionBuddyMP2015.DecisionBuddy.src.test.java.de.uni_hamburg.informatik.swk.masterprojekt.test.controller;ProjectControllerTest.java;Autowiring;Spring Beans;0.8333334
.home.tobias.Documents.edu.WiSe1516.proj.DecisionBuddyMP2015.DecisionBuddy.src.test.java.de.uni_hamburg.informatik.swk.masterprojekt.test.dao;DecisionProcessDAOIntegrationTest.java;Autowiring;Spring Beans;0.87619054
.home.tobias.Documents.edu.WiSe1516.proj.DecisionBuddyMP2015.DecisionBuddy.src.test.java.de.uni_hamburg.informatik.swk.masterprojekt.test.dao;QualityGoalDAOIntegrationTest.java;Autowiring;Spring Beans;0.8333334
.home.tobias.Documents.edu.WiSe1516.proj.DecisionBuddyMP2015.DecisionBuddy.src.test.java.de.uni_hamburg.informatik.swk.masterprojekt.test.dao;DesignPatternDAOIntegrationTest.java;Autowiring;Spring Beans;0.8
.home.tobias.Documents.edu.WiSe1516.proj.DecisionBuddyMP2015.DecisionBuddy.src.test.java.de.uni_hamburg.informatik.swk.masterprojekt.test.dao;ConstraintConceptDAOIntegrationTest.java;Autowiring;Spring Beans;0.87619054
.home.tobias.Documents.edu.WiSe1516.proj.DecisionBuddyMP2015.DecisionBuddy.src.test.java.de.uni_hamburg.informatik.swk.masterprojekt.test.dao;RefactoringDAOIntegrationTest.java;Autowiring;Spring Beans;0.8
.home.tobias.Documents.edu.WiSe1516.proj.DecisionBuddyMP2015.DecisionBuddy.src.test.java.de.uni_hamburg.informatik.swk.masterprojekt.test.dao;AuthoritiesDAOIntegrationTest.java;Autowiring;Spring Beans;0.8
.home.tobias.Documents.edu.WiSe1516.proj.DecisionBuddyMP2015.DecisionBuddy.src.test.java.de.uni_hamburg.informatik.swk.masterprojekt.test.dao;IssueDAOIntegrationTest.java;Autowiring;Spring Beans;0.8
.home.tobias.Documents.edu.WiSe1516.proj.DecisionBuddyMP2015.DecisionBuddy.src.test.java.de.uni_hamburg.informatik.swk.masterprojekt.test.dao;ArchitecturalPatternDAOIntegrationTest.java;Autowiring;Spring Beans;0.8
.home.tobias.Documents.edu.WiSe1516.proj.DecisionBuddyMP2015.DecisionBuddy.src.test.java.de.uni_hamburg.informatik.swk.masterprojekt.test.dao;RatingDAOIntegrationTest.java;Autowiring;Spring Beans;0.85333335
.home.tobias.Documents.edu.WiSe1516.proj.DecisionBuddyMP2015.DecisionBuddy.src.test.java.de.uni_hamburg.informatik.swk.masterprojekt.test.dao;FrameworkDAOIntegrationTest.java;Autowiring;Spring Beans;0.8
.home.tobias.Documents.edu.WiSe1516.proj.DecisionBuddyMP2015.DecisionBuddy.src.test.java.de.uni_hamburg.informatik.swk.masterprojekt.test.dao;COTSDAOIntegrationTest.java;Autowiring;Spring Beans;0.8
.home.tobias.Documents.edu.WiSe1516.proj.DecisionBuddyMP2015.DecisionBuddy.src.test.java.de.uni_hamburg.informatik.swk.masterprojekt.test.dao;UsersDAOIntegrationTest.java;Autowiring;Spring Beans;0.8
.home.tobias.Documents.edu.WiSe1516.proj.DecisionBuddyMP2015.DecisionBuddy.src.test.java.de.uni_hamburg.informatik.swk.masterprojekt.test.service;ProjectServiceTest.java;Autowiring;Spring Beans;0.8
.home.tobias.Documents.edu.WiSe1516.proj.DecisionBuddyMP2015.DecisionBuddy.src.test.java.de.uni_hamburg.informatik.swk.masterprojekt.test.service;SolutionServiceTest.java;Autowiring;Spring Beans;0.8
.home.tobias.Documents.edu.WiSe1516.proj.DecisionBuddyMP2015.DecisionBuddy.src.test.java.de.uni_hamburg.informatik.swk.masterprojekt.test.service;MetricComponentServiceTest.java;Autowiring;Spring Beans;0.8
.home.tobias.Documents.edu.WiSe1516.proj.DecisionBuddyMP2015.DecisionBuddy.src.test.java.de.uni_hamburg.informatik.swk.masterprojekt.test.service;ConstraintServiceTest.java;Autowiring;Spring Beans;0.86666673
.home.tobias.Documents.edu.WiSe1516.proj.DecisionBuddyMP2015.DecisionBuddy.src.test.java.de.uni_hamburg.informatik.swk.masterprojekt.test.service;AuthorityServiceTest.java;Autowiring;Spring Beans;0.8
.home.tobias.Documents.edu.WiSe1516.proj.DecisionBuddyMP2015.DecisionBuddy.src.test.java.de.uni_hamburg.informatik.swk.masterprojekt.test.service;UserServiceTest.java;Autowiring;Spring Beans;0.8
.home.tobias.Documents.edu.WiSe1516.proj.DecisionBuddyMP2015.DecisionBuddy.src.test.java.de.uni_hamburg.informatik.swk.masterprojekt.test.service;SolutionCandidateServiceTest.java;Autowiring;Spring Beans;0.8333334
.home.tobias.Documents.edu.WiSe1516.proj.DecisionBuddyMP2015.DecisionBuddy.src.test.java.de.uni_hamburg.informatik.swk.masterprojekt.test.service;IssueServiceTest.java;Autowiring;Spring Beans;0.8333334
